         5576685 function calls (5385459 primitive calls) in 33.586 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 transforms.py:2161(BlendedGenericTransform)
        2    0.000    0.000    0.000    0.000 _base.py:2478(set_frame_on)
        1    0.000    0.000    0.000    0.000 config.py:204(avx_default)
        1    0.000    0.000    0.000    0.000 tz.py:334(tzfile)
        1    0.000    0.000    0.000    0.000 ticker.py:1304(PercentFormatter)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:322(UnaryNot)
        1    0.000    0.000    0.000    0.000 models.py:166(BooleanModel)
        2    0.000    0.000    0.000    0.000 {built-in method quit}
        2    0.000    0.000    0.000    0.000 colorbar.py:637(_process_values)
        1    0.000    0.000    0.000    0.000 rrule.py:1390(_rrulestr)
        1    0.000    0.000    0.000    0.000 <string>:1(opcode_info)
        1    0.000    0.000    0.000    0.000 patches.py:3979(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 quiver.py:415(Quiver)
       27    0.000    0.000    0.000    0.000 Tkinter.py:263(__str__)
        1    0.000    0.000    0.000    0.000 parfor.py:150(Parfor)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 test_dataset.py:567(TestResize)
        1    0.000    0.000    0.000    0.000 <string>:1(_ForIterLoop)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        1    0.000    0.000    0.000    0.000 mathtext.py:1069(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 codegen.py:831(get_host_cpu_features)
        1    0.000    0.000    0.000    0.000 <string>:1(Partition)
        2    0.000    0.000    0.000    0.000 typeinfer.py:628(__init__)
        2    0.000    0.000    0.000    0.000 _util.py:156(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(BinnedStatistic2dResult)
        6    0.000    0.000    0.000    0.000 extending.py:288(intrinsic)
        1    0.000    0.000    0.000    0.000 wrappers.py:275(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 _iotools.py:266(NameValidator)
        1    0.000    0.000    0.000    0.000 <string>:1(CumfreqResult)
        2    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        9    0.000    0.000    0.000    0.000 _base.py:284(_setdefaults)
        2    0.000    0.000    0.000    0.000 colorbar.py:721(_find_range)
        8    0.000    0.000    0.000    0.000 typeinfer.py:638(<genexpr>)
        1    0.000    0.000    0.000    0.000 _arraytools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 extending.py:213(_Intrinsic)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 table.py:215(Table)
       16    0.000    0.000    0.000    0.000 ir.py:58(__init__)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1313(rv_continuous)
        1    0.000    0.000    0.000    0.000 <string>:1(PointbiserialrResult)
        1    0.000    0.000    0.000    0.000 <string>:1(dead_maps_result)
        1    0.000    0.000    0.000    0.000 targets.py:119(__str__)
       14    0.000    0.000    0.000    0.000 utils.py:163(<genexpr>)
        8    0.000    0.000    0.000    0.000 context.py:57(__len__)
        2    0.000    0.000    0.000    0.000 posixpath.py:372(realpath)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(ModuleInfo)
        1    0.000    0.000    0.000    0.000 _pade.py:1(<module>)
        1    0.000    0.000    0.000    0.000 yacc.py:1473(Grammar)
        1    0.000    0.000    0.000    0.000 builtins.py:332(OrderedCmpOp)
        2    0.000    0.000    0.000    0.000 misc.py:137(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:89(Inst)
       48    0.000    0.000    0.000    0.000 abstract.py:140(can_convert_from)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(Match)
        1    0.000    0.000    0.000    0.000 numerictypes.py:954(_register_types)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
        4    0.000    0.000    0.000    0.000 ir.py:188(unary)
        1    0.000    0.000    0.000    0.000 <string>:1(BinnedStatisticddResult)
       14    0.000    0.000    0.000    0.000 passes.py:17(_inlining_threshold)
        6    0.000    0.000    0.000    0.000 ir.py:219(pair_first)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
       12    0.000    0.000    0.000    0.000 callconv.py:420(get_env_argument)
        1    0.000    0.000    0.000    0.000 tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 patches.py:1097(Arrow)
        1    0.000    0.000    0.000    0.000 <string>:1(ArgSpec)
        1    0.000    0.000    0.000    0.000 <string>:1(HistogramResult)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1265(addParseAction)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_1sampResult)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        2    0.000    0.000    0.000    0.000 pythonapi.py:569(number_add)
        2    0.000    0.000    0.000    0.000 numpy_support.py:143(map_arrayscalar_type)
        1    0.000    0.000    0.000    0.000 _logsumexp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        4    0.000    0.000    0.000    0.000 options.py:14(from_dict)
        1    0.000    0.000    0.000    0.000 targets.py:159(Target)
        1    0.000    0.000    0.000    0.000 setobj.py:94(_SetPayload)
        1    0.000    0.000    0.000    0.000 common.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1071(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:218(Parameter)
        8    0.000    0.000    0.000    0.000 typeinfer.py:680(set_context)
       18    0.000    0.000    0.000    0.000 cgutils.py:779(is_pointer)
        1    0.000    0.000    0.000    0.000 npyimpl.py:49(_ScalarHelper)
        1    0.000    0.000    0.000    0.000 value.py:46(ValueRef)
        1    0.000    0.000    0.000    0.000 {posix.getcwdu}
        8    0.000    0.000    0.000    0.000 context.py:106(__init__)
        1    0.000    0.000    0.000    0.000 llvmthreadsafe.py:17(__init__)
       28    0.000    0.000    0.000    0.000 mathimpl.py:99(_unary_int_input_wrapper_impl)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 initfini.py:39(initialize_native_asmprinter)
        1    0.000    0.000    0.000    0.000 <string>:1(RepeatedResults)
        1    0.000    0.000    0.000    0.000 geo.py:254(AitoffTransform)
       21    0.000    0.000    0.000    0.000 sre_parse.py:217(tell)
        1    0.000    0.000    0.001    0.001 pyplot.py:1275(subplots_adjust)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:43(Cmath_log)
        4    0.000    0.000    0.000    0.000 models.py:207(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:92(_ensure_pynumpy)
        1    0.000    0.000    0.000    0.000 base.py:87(CommonStateObject)
        1    0.000    0.000    0.000    0.000 codegen.py:550(JitEngine)
        1    0.000    0.000    0.000    0.000 cgutils.py:803(gep)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 yacc.py:2936(ParserReflect)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:67(Cmath_rect)
       20    0.000    0.000    0.000    0.000 ticker.py:339(__call__)
        5    0.000    0.000    0.000    0.000 tracing.py:191(notrace)
        4    0.000    0.000    0.000    0.000 ir.py:344(__init__)
        4    0.000    0.000    0.000    0.000 typeinfer.py:249(__init__)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 listobj.py:38(_ListPayloadMixin)
        1    0.000    0.000    0.000    0.000 executionengine.py:44(ExecutionEngine)
        1    0.000    0.000    0.000    0.000 targets.py:28(flatten)
        1    0.000    0.000    0.000    0.000 <string>:1(KstestResult)
        1    0.000    0.000    0.000    0.000 <string>:1(Ks_2sampResult)
        4    0.000    0.000    0.000    0.000 builder.py:698(ret_void)
        1    0.000    0.000    0.000    0.000 <string>:1(MannwhitneyuResult)
        1    0.000    0.000    0.000    0.000 mathdecl.py:44(Math_atan2)
        4    0.000    0.000    0.000    0.000 rcsetup.py:858(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 instructions.py:62(CallInstr)
       12    0.000    0.000    0.000    0.000 containers.py:202(key)
        1    0.000    0.000    0.000    0.000 <string>:1(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 __init__.py:455(Signature)
        3    0.000    0.000    0.000    0.000 ufunclike.py:14(_deprecate_out_named_y)
       11    0.000    0.000    0.000    0.000 funcdesc.py:173(<lambda>)
        1    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        1    0.000    0.000    0.000    0.000 __init__.py:219(Verbose)
        1    0.000    0.000    0.000    0.000 collections.py:407(Counter)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 <string>:1(WilcoxonResult)
        2    0.000    0.000    0.000    0.000 ssl.py:315(__new__)
        1    0.000    0.000    0.000    0.000 mathdecl.py:85(Math_hypot)
        1    0.000    0.000    0.000    0.000 executionengine.py:205(__init__)
        1    0.000    0.000    0.000    0.000 common.py:37(Buffer)
        1    0.000    0.000    0.000    0.000 <string>:1(FriedmanchisquareResult)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:33(<module>)
        6    0.000    0.000    0.000    0.000 core.py:837(__init__)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        6    0.000    0.000    0.000    0.000 instructions.py:568(descr)
        1    0.000    0.000    0.000    0.000 builder.py:814(cmpxchg)
        4    0.000    0.000    0.000    0.000 dataflow.py:390(_unaryop)
        1    0.000    0.000    0.000    0.000 codegen.py:747(_get_host_cpu_name)
        1    0.000    0.000    0.000    0.000 <string>:1(_TypeofContext)
        1    0.000    0.000    0.000    0.000 <string>:1(BartlettResult)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:188(IterativeSubproblem)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 _datasource.py:263(DataSource)
        1    0.000    0.000    0.000    0.000 templates.py:16(Signature)
        1    0.000    0.000    0.000    0.000 compat.py:103(filename_encode)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2526(rv_discrete)
        1    0.000    0.000    0.019    0.019 registry.py:35(_toplevel_target_context)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 typeinfer.py:31(TypeVar)
        8    0.000    0.000    0.003    0.000 typeconv.py:66(unsafe)
       23    0.000    0.000    0.000    0.000 gridspec.py:378(get_gridspec)
        1    0.000    0.000    0.000    0.000 ssl.py:505(_get_https_context_factory)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
       40    0.000    0.000    0.000    0.000 controlflow.py:173(loops)
        1    0.000    0.000    0.000    0.000 patches.py:783(RegularPolygon)
        2    0.000    0.000    0.000    0.000 arraymath.py:1441(generate_xinfo)
        1    0.000    0.000    0.000    0.000 compiler.py:27(Flags)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(_UnboxContext)
        1    0.000    0.000    0.000    0.000 interpolate.py:1302(BPoly)
        5    0.000    0.000    0.000    0.000 weakref.py:310(__new__)
        4    0.000    0.000    0.000    0.000 ticker.py:2074(base)
        1    0.000    0.000    0.000    0.000 <string>:1(SkewtestResult)
        4    0.000    0.000    0.000    0.000 ticker.py:219(get_view_interval)
       14    0.000    0.000    0.000    0.000 npydecl.py:220(<genexpr>)
        4    0.000    0.000    0.000    0.000 setdecl.py:177(ConcreteSetOperator)
        6    0.000    0.000    0.000    0.000 utils.py:53(asbyteint)
        8    0.000    0.000    0.000    0.000 controlflow.py:164(backbone)
        6    0.000    0.000    0.000    0.000 typeinfer.py:282(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
        1    0.000    0.000    0.000    0.000 __init__.py:888(RingBuffer)
        1    0.000    0.000    0.000    0.000 <string>:1(SpearmanrResult)
        1    0.000    0.000    0.000    0.000 yacc.py:285(LRParser)
        1    0.000    0.000    0.000    0.000 common.py:48(TestCase)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2023(suppress)
        8    0.000    0.000    0.000    0.000 compiler.py:214(finalize)
        2    0.000    0.000    0.000    0.000 {posix.unsetenv}
        1    0.000    0.000    0.000    0.000 colors.py:1514(LightSource)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2109(Chebyshev)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1275(addCondition)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1764(Laguerre)
        1    0.000    0.000    0.000    0.000 __init__.py:626(_get_data_path)
        6    0.000    0.000    0.000    0.000 nrt.py:57(library)
        6    0.000    0.000    0.000    0.000 abstract.py:315(__init__)
        3    0.000    0.000    0.001    0.000 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 <string>:1(KruskalResult)
        8    0.000    0.000    0.000    0.000 {numba.typeconv._typeconv.get_pointer}
       17    0.000    0.000    0.000    0.000 fromnumeric.py:2632(ndim)
        1    0.000    0.000    0.000    0.000 <string>:1(_IteratorLoop)
        1    0.000    0.000    0.000    0.000 textpath.py:27(TextToPath)
        4    0.000    0.000    0.000    0.000 Tkinter.py:904(winfo_rooty)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 table.py:39(Cell)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:40(_toplevel_typing_context)
        1    0.000    0.000    0.000    0.000 Tkinter.py:413(get)
